13213002|26020|2007-03-01|2010-12-08|2007-03-01 14:13:22|ANONGPOP|2010-12-01 18:48:02|OSSUWANS|
13213002|26021|2007-03-01||2007-03-01 14:13:58|ANONGPOP|2007-03-01 14:13:58|ANONGPOP|
13213002|26022|2007-03-01||2007-03-01 14:14:25|ANONGPOP|2007-03-01 14:14:25|ANONGPOP|
10064002|26023|2007-03-02||2007-03-02 10:02:31|ANONGPOP|2007-03-02 10:02:31|ANONGPOP|
10064002|26024|2007-03-02||2007-03-02 10:02:53|ANONGPOP|2007-03-02 10:02:53|ANONGPOP|
10064002|26025|2007-03-02||2007-03-02 10:03:11|ANONGPOP|2007-03-02 10:03:11|ANONGPOP|
10064002|26026|2007-03-02||2007-03-02 10:03:30|ANONGPOP|2007-03-02 10:03:30|ANONGPOP|
10064002|26027|2007-03-02||2007-03-02 10:03:47|ANONGPOP|2007-03-02 10:03:47|ANONGPOP|
13850002|26028|2007-03-02||2007-03-02 15:48:55|ANONGPOP|2007-03-02 15:48:55|ANONGPOP|
13850002|26029|2007-03-02||2007-03-02 15:49:14|ANONGPOP|2007-03-02 15:49:14|ANONGPOP|
10074002|26030|2007-03-02||2007-03-02 15:51:55|ANONGPOP|2007-03-02 15:51:55|ANONGPOP|
14888002|26031|2007-03-06||2007-03-06 08:11:07|NARUMOLS|2007-03-06 08:11:07|NARUMOLS|
15017002|26032|2007-03-06||2007-03-06 12:56:26|ANONGPOP|2007-03-06 12:56:26|ANONGPOP|
15017002|26033|2007-03-06||2007-03-06 12:56:47|ANONGPOP|2007-03-06 12:56:47|ANONGPOP|
15017002|26034|2007-03-06||2007-03-06 12:57:05|ANONGPOP|2007-03-06 12:57:05|ANONGPOP|
12539002|26035|2007-03-06||2007-03-06 16:12:29|NARUMOLS|2007-03-06 16:12:29|NARUMOLS|
14884001|26036|2007-03-08|2008-07-08|2007-03-08 11:39:13|OSPATCHM|2008-05-28 14:18:36|OSAMORNRAT|
14884002|26036|2007-03-08|2008-07-08|2007-03-08 11:39:13|OSPATCHM|2008-05-28 14:18:36|OSAMORNRAT|
11444002|26037|2007-03-09||2007-03-09 10:11:29|ANONGPOP|2007-03-09 10:11:29|ANONGPOP|
11444002|26038|2007-03-09||2007-03-09 10:11:53|ANONGPOP|2007-03-09 10:11:53|ANONGPOP|
11444002|26039|2007-03-09||2007-03-09 10:12:14|ANONGPOP|2007-03-09 10:12:14|ANONGPOP|
13454002|26040|2007-03-09||2007-03-09 13:56:32|ANONGPOP|2007-03-09 13:56:32|ANONGPOP|
13454002|26041|2007-03-09||2007-03-09 13:56:53|ANONGPOP|2007-03-09 13:56:53|ANONGPOP|
13454002|26042|2007-03-09||2007-03-09 13:57:13|ANONGPOP|2007-03-09 13:57:13|ANONGPOP|
13454002|26043|2007-03-09||2007-03-09 13:57:30|ANONGPOP|2007-03-09 13:57:30|ANONGPOP|
13454002|26044|2007-03-09||2007-03-09 13:57:46|ANONGPOP|2007-03-09 13:57:46|ANONGPOP|
14884001|26045|2007-03-09|2010-10-07|2007-03-09 16:48:42|OSDUANGB|2010-09-30 15:48:41|OSSUWANS|
14884002|26045|2007-03-09|2010-10-07|2007-03-09 16:48:42|OSDUANGB|2010-09-30 15:48:41|OSSUWANS|
14888002|26046|2007-03-12||2007-03-12 12:24:14|NARUMOLS|2007-03-12 12:24:14|NARUMOLS|
15017002|26047|2007-03-13||2007-03-13 17:35:40|ANONGPOP|2007-03-13 17:35:40|ANONGPOP|
15017002|26048|2007-03-13||2007-03-13 17:36:02|ANONGPOP|2007-03-13 17:36:02|ANONGPOP|
15017002|26049|2007-03-13||2007-03-13 17:36:19|ANONGPOP|2007-03-13 17:36:19|ANONGPOP|
15017002|26050|2007-03-13||2007-03-13 17:36:36|ANONGPOP|2007-03-13 17:36:36|ANONGPOP|
15017002|26051|2007-03-13||2007-03-13 17:36:53|ANONGPOP|2007-03-13 17:36:53|ANONGPOP|
13507002|26052|2007-03-14||2007-03-14 09:01:03|ANONGPOP|2007-03-14 09:01:03|ANONGPOP|
13507002|26053|2007-03-14||2007-03-14 09:01:24|ANONGPOP|2007-03-14 09:01:24|ANONGPOP|
15017002|26054|2007-03-14||2007-03-14 14:58:57|ANONGPOP|2007-03-14 14:58:57|ANONGPOP|
15017002|26055|2007-03-14||2007-03-14 17:48:50|ANONGPOP|2007-03-14 17:48:50|ANONGPOP|
13745002|26056|2007-03-15||2007-03-15 13:04:11|ANONGPOP|2007-03-15 13:04:11|ANONGPOP|
13745002|26057|2007-03-15||2007-03-15 13:04:34|ANONGPOP|2007-03-15 13:04:34|ANONGPOP|
13850002|26058|2007-03-15||2007-03-15 13:05:18|ANONGPOP|2007-03-15 13:05:18|ANONGPOP|
13850002|26059|2007-03-15||2007-03-15 13:06:09|ANONGPOP|2007-03-15 13:06:09|ANONGPOP|
13850002|26060|2007-03-15||2007-03-15 13:06:25|ANONGPOP|2007-03-15 13:06:25|ANONGPOP|
13721002|26061|2007-03-15||2007-03-15 13:06:45|ANONGPOP|2007-03-15 13:06:45|ANONGPOP|
13721002|26062|2007-03-15||2007-03-15 13:07:00|ANONGPOP|2007-03-15 13:07:00|ANONGPOP|
10074002|26063|2007-03-15||2007-03-15 13:07:27|ANONGPOP|2007-03-15 13:07:27|ANONGPOP|
10074002|26064|2007-03-15||2007-03-15 13:07:44|ANONGPOP|2007-03-15 13:07:44|ANONGPOP|
10074002|26065|2007-03-15||2007-03-15 13:08:00|ANONGPOP|2007-03-15 13:08:00|ANONGPOP|
10074002|26066|2007-03-15||2007-03-15 13:08:35|ANONGPOP|2007-03-15 13:08:35|ANONGPOP|
10074002|26067|2007-03-15||2007-03-15 13:08:52|ANONGPOP|2007-03-15 13:08:52|ANONGPOP|
10074002|26068|2007-03-15||2007-03-15 13:09:13|ANONGPOP|2007-03-15 13:09:13|ANONGPOP|
10074002|26069|2007-03-15||2007-03-15 13:09:31|ANONGPOP|2007-03-15 13:09:31|ANONGPOP|
10074002|26070|2007-03-15||2007-03-15 13:09:48|ANONGPOP|2007-03-15 13:09:48|ANONGPOP|
10074002|26071|2007-03-15||2007-03-15 13:10:05|ANONGPOP|2007-03-15 13:10:05|ANONGPOP|
10074002|26072|2007-03-15||2007-03-15 13:10:23|ANONGPOP|2007-03-15 13:10:23|ANONGPOP|
10074002|26073|2007-03-15||2007-03-15 13:11:27|ANONGPOP|2007-03-15 13:11:27|ANONGPOP|
10074002|26074|2007-03-15||2007-03-15 13:11:42|ANONGPOP|2007-03-15 13:11:42|ANONGPOP|
10074002|26075|2007-03-15||2007-03-15 13:11:59|ANONGPOP|2007-03-15 13:11:59|ANONGPOP|
10064002|26076|2007-03-15||2007-03-15 13:13:34|ANONGPOP|2007-03-15 13:13:34|ANONGPOP|
10064002|26077|2007-03-15||2007-03-15 13:13:50|ANONGPOP|2007-03-15 13:13:50|ANONGPOP|
10064002|26078|2007-03-15||2007-03-15 13:14:07|ANONGPOP|2007-03-15 13:14:07|ANONGPOP|
10064002|26079|2007-03-15||2007-03-15 13:14:24|ANONGPOP|2007-03-15 13:14:24|ANONGPOP|
10064002|26080|2007-03-15||2007-03-15 13:14:43|ANONGPOP|2007-03-15 13:14:43|ANONGPOP|
15047002|25962|2007-03-15||2007-03-15 16:19:16|ANONGPOP|2007-03-15 16:19:16|ANONGPOP|
15048002|25962|2007-03-15||2007-03-15 16:19:16|ANONGPOP|2007-03-15 16:19:16|ANONGPOP|
12110002|26081|2007-03-15||2007-03-15 16:25:43|ANONGPOP|2007-03-15 16:25:43|ANONGPOP|
12110002|26082|2007-03-15||2007-03-15 16:26:00|ANONGPOP|2007-03-15 16:26:00|ANONGPOP|
12110002|26083|2007-03-15||2007-03-15 16:29:11|ANONGPOP|2007-03-15 16:29:11|ANONGPOP|
12110002|26084|2007-03-15||2007-03-15 16:29:28|ANONGPOP|2007-03-15 16:29:28|ANONGPOP|
12110002|26085|2007-03-15||2007-03-15 16:29:48|ANONGPOP|2007-03-15 16:29:48|ANONGPOP|
12110002|26086|2007-03-15||2007-03-15 16:30:05|ANONGPOP|2007-03-15 16:30:05|ANONGPOP|
12110002|26087|2007-03-15||2007-03-15 16:30:31|ANONGPOP|2007-03-15 16:30:31|ANONGPOP|
12110002|26088|2007-03-15||2007-03-15 16:30:52|ANONGPOP|2007-03-15 16:30:52|ANONGPOP|
12110002|26089|2007-03-15||2007-03-15 16:31:16|ANONGPOP|2007-03-15 16:31:16|ANONGPOP|
12110002|26090|2007-03-15||2007-03-15 16:31:33|ANONGPOP|2007-03-15 16:31:33|ANONGPOP|
12110002|26091|2007-03-15||2007-03-15 16:31:50|ANONGPOP|2007-03-15 16:31:50|ANONGPOP|
10029002|26092|2007-03-15||2007-03-15 16:32:16|ANONGPOP|2007-03-15 16:32:16|ANONGPOP|
10029002|26093|2007-03-15||2007-03-15 16:32:32|ANONGPOP|2007-03-15 16:32:32|ANONGPOP|
13207002|26094|2007-03-15||2007-03-15 16:49:39|ANONGPOP|2007-03-15 16:49:39|ANONGPOP|
13207002|26095|2007-03-15||2007-03-15 16:50:05|ANONGPOP|2007-03-15 16:50:05|ANONGPOP|
13207002|26096|2007-03-15||2007-03-15 16:50:22|ANONGPOP|2007-03-15 16:50:22|ANONGPOP|
13159002|26097|2007-03-15||2007-03-15 16:50:51|ANONGPOP|2007-03-15 16:50:51|ANONGPOP|
13159002|26098|2007-03-15||2007-03-15 16:51:10|ANONGPOP|2007-03-15 16:51:10|ANONGPOP|
10072002|26099|2007-03-15||2007-03-15 16:51:37|ANONGPOP|2007-03-15 16:51:37|ANONGPOP|
10072002|26100|2007-03-15||2007-03-15 16:51:57|ANONGPOP|2007-03-15 16:51:57|ANONGPOP|
10072002|26101|2007-03-15||2007-03-15 16:52:14|ANONGPOP|2007-03-15 16:52:14|ANONGPOP|
10072002|26102|2007-03-15||2007-03-15 16:52:31|ANONGPOP|2007-03-15 16:52:31|ANONGPOP|
10072002|26103|2007-03-15||2007-03-15 16:53:26|ANONGPOP|2007-03-15 16:53:26|ANONGPOP|
10072002|26104|2007-03-15||2007-03-15 16:55:11|ANONGPOP|2007-03-15 16:55:11|ANONGPOP|
10072002|26105|2007-03-15||2007-03-15 16:55:28|ANONGPOP|2007-03-15 16:55:28|ANONGPOP|
10072002|26106|2007-03-15||2007-03-15 16:57:09|ANONGPOP|2007-03-15 16:57:09|ANONGPOP|
10072002|26107|2007-03-15||2007-03-15 16:57:48|ANONGPOP|2007-03-15 16:57:48|ANONGPOP|
10072002|26108|2007-03-15||2007-03-15 16:58:07|ANONGPOP|2007-03-15 16:58:07|ANONGPOP|
10072002|26109|2007-03-15||2007-03-15 16:58:52|ANONGPOP|2007-03-15 16:58:52|ANONGPOP|
10072002|26110|2007-03-15||2007-03-15 16:59:50|ANONGPOP|2007-03-15 16:59:50|ANONGPOP|
10072002|26111|2007-03-16||2007-03-16 09:02:18|ANONGPOP|2007-03-16 09:02:18|ANONGPOP|
10072002|26112|2007-03-16||2007-03-16 09:02:36|ANONGPOP|2007-03-16 09:02:36|ANONGPOP|
10072002|26113|2007-03-16||2007-03-16 09:02:52|ANONGPOP|2007-03-16 09:02:52|ANONGPOP|
10072002|26114|2007-03-16||2007-03-16 09:03:13|ANONGPOP|2007-03-16 09:03:13|ANONGPOP|
10072002|26115|2007-03-16||2007-03-16 09:03:31|ANONGPOP|2007-03-16 09:03:31|ANONGPOP|
10072002|26116|2007-03-16||2007-03-16 09:03:48|ANONGPOP|2007-03-16 09:03:48|ANONGPOP|
10063002|26117|2007-03-16||2007-03-16 09:04:14|ANONGPOP|2007-03-16 09:04:14|ANONGPOP|
10063002|26118|2007-03-16||2007-03-16 09:04:30|ANONGPOP|2007-03-16 09:04:30|ANONGPOP|
10063002|26119|2007-03-16||2007-03-16 09:04:45|ANONGPOP|2007-03-16 09:04:45|ANONGPOP|
10010002|26120|2007-03-16||2007-03-16 09:14:31|ANONGPOP|2007-03-16 09:14:31|ANONGPOP|
10010002|26121|2007-03-16||2007-03-16 09:14:51|ANONGPOP|2007-03-16 09:14:51|ANONGPOP|
10010002|26122|2007-03-16||2007-03-16 09:15:07|ANONGPOP|2007-03-16 09:15:07|ANONGPOP|
10010002|26123|2007-03-16||2007-03-16 09:15:24|ANONGPOP|2007-03-16 09:15:24|ANONGPOP|
10010002|26124|2007-03-16||2007-03-16 09:15:41|ANONGPOP|2007-03-16 09:15:41|ANONGPOP|
10010002|26125|2007-03-16||2007-03-16 09:15:58|ANONGPOP|2007-03-16 09:15:58|ANONGPOP|
10010002|26126|2007-03-16||2007-03-16 09:16:15|ANONGPOP|2007-03-16 09:16:15|ANONGPOP|
10010002|26127|2007-03-16||2007-03-16 09:16:30|ANONGPOP|2007-03-16 09:16:30|ANONGPOP|
10010002|26128|2007-03-16||2007-03-16 09:16:48|ANONGPOP|2007-03-16 09:16:48|ANONGPOP|
10010002|26129|2007-03-16||2007-03-16 09:17:07|ANONGPOP|2007-03-16 09:17:07|ANONGPOP|
10152002|26130|2007-03-16||2007-03-16 09:17:49|ANONGPOP|2007-03-16 09:17:49|ANONGPOP|
10152002|26131|2007-03-16||2007-03-16 09:18:05|ANONGPOP|2007-03-16 09:18:05|ANONGPOP|
10152002|26132|2007-03-16||2007-03-16 09:18:20|ANONGPOP|2007-03-16 09:18:20|ANONGPOP|
10152002|26133|2007-03-16||2007-03-16 09:18:36|ANONGPOP|2007-03-16 09:18:36|ANONGPOP|
10152002|26134|2007-03-16||2007-03-16 09:18:52|ANONGPOP|2007-03-16 09:18:52|ANONGPOP|
10152002|26135|2007-03-16||2007-03-16 09:19:09|ANONGPOP|2007-03-16 09:19:09|ANONGPOP|
10152002|26136|2007-03-16||2007-03-16 09:19:41|ANONGPOP|2007-03-16 09:19:41|ANONGPOP|
10152002|26137|2007-03-16||2007-03-16 09:20:12|ANONGPOP|2007-03-16 09:20:12|ANONGPOP|
10152002|26138|2007-03-16||2007-03-16 09:20:32|ANONGPOP|2007-03-16 09:20:32|ANONGPOP|
10152002|26139|2007-03-16||2007-03-16 09:20:46|ANONGPOP|2007-03-16 09:20:46|ANONGPOP|
10152002|26140|2007-03-16||2007-03-16 09:21:01|ANONGPOP|2007-03-16 09:21:01|ANONGPOP|
10152002|26141|2007-03-16||2007-03-16 09:21:16|ANONGPOP|2007-03-16 09:21:16|ANONGPOP|
10152002|26142|2007-03-16||2007-03-16 09:21:32|ANONGPOP|2007-03-16 09:21:32|ANONGPOP|
10152002|26143|2007-03-16||2007-03-16 09:21:47|ANONGPOP|2007-03-16 09:21:47|ANONGPOP|
10031002|26144|2007-03-16||2007-03-16 09:38:21|ANONGPOP|2007-03-16 09:38:21|ANONGPOP|
10031002|26145|2007-03-16||2007-03-16 09:41:30|ANONGPOP|2007-03-16 09:41:30|ANONGPOP|
10031002|26146|2007-03-16||2007-03-16 09:42:35|ANONGPOP|2007-03-16 09:42:35|ANONGPOP|
10031002|26147|2007-03-16||2007-03-16 09:42:54|ANONGPOP|2007-03-16 09:42:54|ANONGPOP|
10031002|26148|2007-03-16||2007-03-16 09:43:14|ANONGPOP|2007-03-16 09:43:14|ANONGPOP|
10031002|26149|2007-03-16||2007-03-16 09:44:12|ANONGPOP|2007-03-16 09:44:12|ANONGPOP|
10031002|26150|2007-03-16||2007-03-16 09:49:55|ANONGPOP|2007-03-16 09:49:55|ANONGPOP|
10031002|26151|2007-03-16||2007-03-16 09:50:18|ANONGPOP|2007-03-16 09:50:18|ANONGPOP|
10031002|26152|2007-03-16||2007-03-16 09:50:34|ANONGPOP|2007-03-16 09:50:34|ANONGPOP|
10031002|26153|2007-03-16||2007-03-16 09:50:51|ANONGPOP|2007-03-16 09:50:51|ANONGPOP|
10031002|26154|2007-03-16||2007-03-16 09:51:22|ANONGPOP|2007-03-16 09:51:22|ANONGPOP|
10031002|26155|2007-03-16||2007-03-16 09:51:42|ANONGPOP|2007-03-16 09:51:42|ANONGPOP|
10031002|26156|2007-03-16||2007-03-16 09:52:01|ANONGPOP|2007-03-16 09:52:01|ANONGPOP|
10031002|26157|2007-03-16||2007-03-16 09:52:19|ANONGPOP|2007-03-16 09:52:19|ANONGPOP|
10031002|26158|2007-03-16||2007-03-16 09:53:14|ANONGPOP|2007-03-16 09:53:14|ANONGPOP|
10031002|26159|2007-03-16||2007-03-16 09:53:39|ANONGPOP|2007-03-16 09:53:39|ANONGPOP|
10031002|26160|2007-03-16||2007-03-16 09:54:09|ANONGPOP|2007-03-16 09:54:09|ANONGPOP|
10031002|26161|2007-03-16||2007-03-16 09:54:25|ANONGPOP|2007-03-16 09:54:25|ANONGPOP|
10031002|26162|2007-03-16||2007-03-16 09:54:50|ANONGPOP|2007-03-16 09:54:50|ANONGPOP|
10031002|26163|2007-03-16||2007-03-16 09:56:12|ANONGPOP|2007-03-16 09:56:12|ANONGPOP|
10031002|26164|2007-03-16||2007-03-16 09:56:29|ANONGPOP|2007-03-16 09:56:29|ANONGPOP|
10031002|26165|2007-03-16||2007-03-16 09:56:45|ANONGPOP|2007-03-16 09:56:45|ANONGPOP|
10031002|26166|2007-03-16||2007-03-16 09:57:00|ANONGPOP|2007-03-16 09:57:00|ANONGPOP|
10090002|26167|2007-03-16||2007-03-16 09:57:27|ANONGPOP|2007-03-16 09:57:27|ANONGPOP|
10090002|26168|2007-03-16||2007-03-16 09:57:46|ANONGPOP|2007-03-16 09:57:46|ANONGPOP|
10090002|26169|2007-03-16||2007-03-16 09:58:02|ANONGPOP|2007-03-16 09:58:02|ANONGPOP|
10090002|26170|2007-03-16||2007-03-16 09:58:18|ANONGPOP|2007-03-16 09:58:18|ANONGPOP|
10090002|26171|2007-03-16||2007-03-16 09:58:39|ANONGPOP|2007-03-16 09:58:39|ANONGPOP|
10090002|26172|2007-03-16||2007-03-16 09:59:07|ANONGPOP|2007-03-16 09:59:07|ANONGPOP|
10090002|26173|2007-03-16||2007-03-16 09:59:25|ANONGPOP|2007-03-16 09:59:25|ANONGPOP|
10090002|26174|2007-03-16||2007-03-16 09:59:47|ANONGPOP|2007-03-16 09:59:47|ANONGPOP|
10090002|26175|2007-03-16||2007-03-16 10:00:02|ANONGPOP|2007-03-16 10:00:02|ANONGPOP|
10090002|26176|2007-03-16||2007-03-16 10:00:20|ANONGPOP|2007-03-16 10:00:20|ANONGPOP|
10090002|26177|2007-03-16||2007-03-16 10:00:35|ANONGPOP|2007-03-16 10:00:35|ANONGPOP|
10090002|26178|2007-03-16||2007-03-16 10:00:55|ANONGPOP|2007-03-16 10:00:55|ANONGPOP|
10090002|26179|2007-03-16||2007-03-16 10:01:12|ANONGPOP|2007-03-16 10:01:12|ANONGPOP|
10090002|26180|2007-03-16||2007-03-16 10:01:28|ANONGPOP|2007-03-16 10:01:28|ANONGPOP|
10090002|26181|2007-03-16||2007-03-16 10:01:44|ANONGPOP|2007-03-16 10:01:44|ANONGPOP|
10090002|26182|2007-03-16||2007-03-16 10:01:59|ANONGPOP|2007-03-16 10:01:59|ANONGPOP|
10090002|26183|2007-03-16||2007-03-16 10:03:17|ANONGPOP|2007-03-16 10:03:17|ANONGPOP|
10090002|26184|2007-03-16||2007-03-16 10:03:45|ANONGPOP|2007-03-16 10:03:45|ANONGPOP|
10090002|26185|2007-03-16||2007-03-16 10:04:01|ANONGPOP|2007-03-16 10:04:01|ANONGPOP|
10090002|26186|2007-03-16||2007-03-16 10:04:21|ANONGPOP|2007-03-16 10:04:21|ANONGPOP|
10090002|26187|2007-03-16||2007-03-16 10:04:41|ANONGPOP|2007-03-16 10:04:41|ANONGPOP|
10090002|26188|2007-03-16|2007-03-17|2007-03-16 10:04:57|ANONGPOP|2007-03-16 10:05:32|ANONGPOP|
12149002|26188|2007-03-16||2007-03-16 10:05:32|ANONGPOP|2007-03-16 10:05:32|ANONGPOP|
10078002|26189|2007-03-16||2007-03-16 10:15:20|ANONGPOP|2007-03-16 10:15:20|ANONGPOP|
10078002|26190|2007-03-16||2007-03-16 10:15:44|ANONGPOP|2007-03-16 10:15:44|ANONGPOP|
10078002|26191|2007-03-16||2007-03-16 10:15:59|ANONGPOP|2007-03-16 10:15:59|ANONGPOP|
10078002|26192|2007-03-16||2007-03-16 10:16:15|ANONGPOP|2007-03-16 10:16:15|ANONGPOP|
10078002|26193|2007-03-16||2007-03-16 10:16:32|ANONGPOP|2007-03-16 10:16:32|ANONGPOP|
10078002|26194|2007-03-16||2007-03-16 10:17:15|ANONGPOP|2007-03-16 10:17:15|ANONGPOP|
10078002|26195|2007-03-16||2007-03-16 10:17:35|ANONGPOP|2007-03-16 10:17:35|ANONGPOP|
10078002|26196|2007-03-16||2007-03-16 10:17:56|ANONGPOP|2007-03-16 10:17:56|ANONGPOP|
10078002|26197|2007-03-16||2007-03-16 10:19:12|ANONGPOP|2007-03-16 10:19:12|ANONGPOP|
10078002|26198|2007-03-16||2007-03-16 10:19:29|ANONGPOP|2007-03-16 10:19:29|ANONGPOP|
10078002|26199|2007-03-16||2007-03-16 10:19:54|ANONGPOP|2007-03-16 10:19:54|ANONGPOP|
10078002|26200|2007-03-16||2007-03-16 11:20:06|ANONGPOP|2007-03-16 11:20:06|ANONGPOP|
10078002|26201|2007-03-16||2007-03-16 11:20:25|ANONGPOP|2007-03-16 11:20:25|ANONGPOP|
10078002|26202|2007-03-16||2007-03-16 11:20:43|ANONGPOP|2007-03-16 11:20:43|ANONGPOP|
10078002|26203|2007-03-16||2007-03-16 11:20:58|ANONGPOP|2007-03-16 11:20:58|ANONGPOP|
10078002|26204|2007-03-16||2007-03-16 11:21:15|ANONGPOP|2007-03-16 11:21:15|ANONGPOP|
10078002|26205|2007-03-16||2007-03-16 11:21:30|ANONGPOP|2007-03-16 11:21:30|ANONGPOP|
13454002|26206|2007-03-16||2007-03-16 11:22:05|ANONGPOP|2007-03-16 11:22:05|ANONGPOP|
13454002|26207|2007-03-16||2007-03-16 11:24:16|ANONGPOP|2007-03-16 11:24:16|ANONGPOP|
13454002|26208|2007-03-16||2007-03-16 11:24:32|ANONGPOP|2007-03-16 11:24:32|ANONGPOP|
10157002|26209|2007-03-16||2007-03-16 11:25:01|ANONGPOP|2007-03-16 11:25:01|ANONGPOP|
13485002|26210|2007-03-16||2007-03-16 11:25:27|ANONGPOP|2007-03-16 11:25:27|ANONGPOP|
10145002|26211|2007-03-16||2007-03-16 11:46:10|ANONGPOP|2007-03-16 11:46:10|ANONGPOP|
10047002|26212|2007-03-16||2007-03-16 11:46:31|ANONGPOP|2007-03-16 11:46:31|ANONGPOP|
13312002|26213|2007-03-16||2007-03-16 11:46:58|ANONGPOP|2007-03-16 11:46:58|ANONGPOP|
11444002|26214|2007-03-16||2007-03-16 11:47:45|ANONGPOP|2007-03-16 11:47:45|ANONGPOP|
11444002|26215|2007-03-16||2007-03-16 11:48:11|ANONGPOP|2007-03-16 11:48:11|ANONGPOP|
11444002|26216|2007-03-16||2007-03-16 11:48:31|ANONGPOP|2007-03-16 11:48:31|ANONGPOP|
11444002|26217|2007-03-16||2007-03-16 11:48:47|ANONGPOP|2007-03-16 11:48:47|ANONGPOP|
11444002|26218|2007-03-16||2007-03-16 11:49:03|ANONGPOP|2007-03-16 11:49:03|ANONGPOP|
11444002|26219|2007-03-16||2007-03-16 11:49:20|ANONGPOP|2007-03-16 11:49:20|ANONGPOP|
11444002|26220|2007-03-16||2007-03-16 11:49:35|ANONGPOP|2007-03-16 11:49:35|ANONGPOP|
11710002|26221|2007-03-16||2007-03-16 11:49:56|ANONGPOP|2007-03-16 11:49:56|ANONGPOP|
13753002|26222|2007-03-16||2007-03-16 11:50:16|ANONGPOP|2007-03-16 11:50:16|ANONGPOP|
10105002|26223|2007-03-16||2007-03-16 11:50:40|ANONGPOP|2007-03-16 11:50:40|ANONGPOP|
10105002|26224|2007-03-16||2007-03-16 11:51:01|ANONGPOP|2007-03-16 11:51:01|ANONGPOP|
10105002|26225|2007-03-16||2007-03-16 11:51:16|ANONGPOP|2007-03-16 11:51:16|ANONGPOP|
10105002|26226|2007-03-16||2007-03-16 11:51:32|ANONGPOP|2007-03-16 11:51:32|ANONGPOP|
10105002|26227|2007-03-16||2007-03-16 11:51:47|ANONGPOP|2007-03-16 11:51:47|ANONGPOP|
13138002|26228|2007-03-16|2007-03-17|2007-03-16 11:52:19|ANONGPOP|2007-03-16 11:53:50|ANONGPOP|
13138002|26229|2007-03-16|2007-03-17|2007-03-16 11:52:34|ANONGPOP|2007-03-16 11:54:11|ANONGPOP|
10138002|26228|2007-03-16||2007-03-16 11:53:50|ANONGPOP|2007-03-16 11:53:50|ANONGPOP|
10138002|26229|2007-03-16||2007-03-16 11:54:11|ANONGPOP|2007-03-16 11:54:11|ANONGPOP|
