|625046478|02|10||A|Mr.|dtac|trinet|15|DUMMY||U|1977-01-01|201|66|S|0|0|1|Y|N|T|0|1||0|0|N|N|N|0|029128105||022028000|||66875894796|popfat@dtac.co.th|||02|||||2016-01-04 09:55:25|LLCHAILUCK|2016-01-04 09:55:25|LLCHAILUCK||625046478|66875894796|02|||T|Mr.|dtac|trinet|S||||12056841|2016-01-04|100|||A||8966181008259874111|T|T|T|01|10000002||N|2016-01-04||2016-01-04 09:55:25|2016-01-04 09:55:25|2016-01-04 09:55:25|LLCHAILUCK|11000008|1|||||||||0||8461|||||||||||||0|0||||||N|0|2020-06-05 15:22:24|LLOSSUPASIT|
|625046608|02|10||A|Mr.|dtac|trinet|15|DUMMY||U|1977-01-01|201|66|S|0|0|1|Y|N|T|0|1||0|0|N|N|N|0|029128105||022028000|||66816683326|popfat@dtac.co.th|||02|||||2016-01-04 09:55:45|LLCHAILUCK|2016-01-04 09:55:45|LLCHAILUCK||625046608|66816683326|02|||T|Mr.|dtac|trinet|S||||12056841|2016-01-04|100|||A||8966181211459290993|T|T|T|01|10000002||N|2016-01-04||2016-01-04 09:55:45|2016-01-04 09:55:45|2016-01-04 09:55:45|LLCHAILUCK|11000008|1|||||||||0||7547|||||||||||||0|0||||||N|0|2020-06-05 15:22:31|LLOSSUPASIT|
|625046738|02|10||A|Mr.|dtac|trinet|15|DUMMY||U|1977-01-01|201|66|S|0|0|1|Y|N|T|0|1||0|0|N|N|N|0|029128105||022028000|||66831806306|popfat@dtac.co.th|||02|||||2016-01-04 09:55:59|LLCHAILUCK|2016-01-04 09:55:59|LLCHAILUCK||625046738|66831806306|02|||T|Mr.|dtac|trinet|S||||12056841|2016-01-04|100|||A||8966181006243002070|T|T|T|01|10000002||N|2016-01-04||2016-01-04 09:55:59|2016-01-04 09:55:59|2016-01-04 09:55:59|LLCHAILUCK|11000008|6|||||||||0||1139|||||||||||||0|0||||||N|0|2020-06-05 15:22:38|LLOSSUPASIT|
|625046908|02|10||A|Mr.|dtac|trinet|15|DUMMY||U|1977-01-01|201|66|S|0|0|1|Y|N|T|0|1||0|0|N|N|N|0|029128105||022028000|||66815733456|popfat@dtac.co.th|||02|||||2016-01-04 09:56:19|LLCHAILUCK|2016-01-04 09:56:19|LLCHAILUCK||625046908|66815733456|02|||T|Mr.|dtac|trinet|S||||12056841|2016-01-04|100|||A||8966181210435488077|T|T|T|01|10000002||N|2016-01-04||2016-01-04 09:56:19|2016-01-04 09:56:19|2016-01-04 09:56:19|LLCHAILUCK|11000008|9|||||||||0||0225|||||||||||||0|0||||||N|0|2020-06-05 15:22:45|LLOSSUPASIT|
|625047058|02|10||A|Mr.|dtac|trinet|15|DUMMY||U|1977-01-01|201|66|S|0|0|1|Y|N|T|0|1||0|0|N|N|N|0|029128105||022028000|||66922243266|popfat@dtac.co.th|||02|||||2016-01-04 09:56:37|LLCHAILUCK|2016-01-04 09:56:37|LLCHAILUCK||625047058|66922243266|02|||T|Mr.|dtac|trinet|S||||12056841|2016-01-04|100|||A||8966181309488616285|T|T|T|01|10000002||N|2016-01-04||2016-01-04 09:56:37|2016-01-04 09:56:37|2016-01-04 09:56:37|LLCHAILUCK|11000008|1|||||||||0||8403|||||||||||||0|0||||||N|0|2020-06-05 15:22:52|LLOSSUPASIT|
|625047208|02|10||A|Mr.|dtac|trinet|15|DUMMY||U|1977-01-01|201|66|S|0|0|1|Y|N|T|0|1||0|0|N|N|N|0|029128105||022028000|||66813438346|popfat@dtac.co.th|||02|||||2016-01-04 09:56:55|LLCHAILUCK|2016-01-04 09:56:55|LLCHAILUCK||625047208|66813438346|02|||T|Mr.|dtac|trinet|S||||12056841|2016-01-04|100|||A||8966180703147866631|T|T|T|01|10000002||N|2016-01-04||2016-01-04 09:56:55|2016-01-04 09:56:55|2016-01-04 09:56:55|LLCHAILUCK|11000008|1|||||||||0||6580|||||||||||||0|0||||||N|0|2020-06-05 15:22:59|LLOSSUPASIT|
|625047348|02|10||A|Mr.|dtac|trinet|15|DUMMY||U|1977-01-01|201|66|S|0|0|1|Y|N|T|0|1||0|0|N|N|N|0|029128105||022028000|||66817143826|popfat@dtac.co.th|||02|||||2016-01-04 09:57:12|LLCHAILUCK|2016-01-04 09:57:12|LLCHAILUCK||625047348|66817143826|02|||T|Mr.|dtac|trinet|S||||12056841|2016-01-04|100|||A||8966160106088138263|T|T|T|01|10000002||N|2016-01-04||2015-09-06 09:57:12|2016-01-04 09:57:12|2015-09-06 09:57:12|LLCHAILUCK|11000008|1|||||||||0||7919|||||||||||||0|0||||||N|0|2020-06-05 15:23:06|LLOSSUPASIT|
|625047488|02|10||A|Mr.|dtac|trinet|15|DUMMY||U|1977-01-01|201|66|S|0|0|1|Y|N|T|0|1||0|0|N|N|N|0|029128105||022028000|||66815695886|popfat@dtac.co.th|||02|||||2016-01-04 09:57:28|LLCHAILUCK|2016-01-04 09:57:28|LLCHAILUCK||625047488|66815695886|02|||T|Mr.|dtac|trinet|S||||12056841|2016-01-04|100|||A||8966181204270017661|T|T|T|01|10000002||N|2016-01-04||2015-09-06 09:57:28|2016-01-04 09:57:28|2015-09-06 09:57:28|LLCHAILUCK|11000008|6|||||||||0||9259|||||||||||||0|0||||||N|0|2020-06-05 15:23:13|LLOSSUPASIT|
|625047628|02|10||A|Mr.|dtac|trinet|15|DUMMY||U|1977-01-01|201|66|S|0|0|1|Y|N|T|0|1||0|0|N|N|N|0|029128105||022028000|||66815990736|popfat@dtac.co.th|||02|||||2016-01-04 09:57:45|LLCHAILUCK|2016-01-04 09:57:45|LLCHAILUCK||625047628|66815990736|02|||T|Mr.|dtac|trinet|S||||12056841|2016-01-04|100|||A||8966181205401792098|T|T|T|01|10000002||N|2016-01-04||2016-01-04 09:57:45|2016-01-04 09:57:45|2016-01-04 09:57:45|LLCHAILUCK|11000008|7|||||||||0||6527|||||||||||||0|0||||||N|0|2020-05-29 09:16:48|LLOSSUPASIT|
|625047768|02|10||A|Mr.|dtac|trinet|15|DUMMY||U|1977-01-01|201|66|S|0|0|1|Y|N|T|0|1||0|0|N|N|N|0|029128105||022028000|||66874980666|popfat@dtac.co.th|||02|||||2016-01-04 09:58:01|LLCHAILUCK|2016-01-04 09:58:01|LLCHAILUCK||625047768|66874980666|02|||T|Mr.|dtac|trinet|S||||12056841|2016-01-04|100|||A||8966181111209697432|T|T|T|01|10000002||N|2016-01-04||2015-09-06 09:58:01|2016-01-04 09:58:01|2015-09-06 09:58:01|LLCHAILUCK|11000008|1|||||||||0||3796|||||||||||||0|0||||||N|0|2020-06-05 15:23:20|LLOSSUPASIT|
|625047918|02|10||A|Mr.|dtac|trinet|15|DUMMY||U|1977-01-01|201|66|S|0|0|1|Y|N|T|0|1||0|0|N|N|N|0|029128105||022028000|||66897902926|popfat@dtac.co.th|||02|||||2016-01-04 09:58:18|LLCHAILUCK|2016-01-04 09:58:18|LLCHAILUCK||625047918|66897902926|02|||T|Mr.|dtac|trinet|S||||12056841|2016-01-04|100|||A||8966160110205129262|T|T|T|01|10000002||N|2016-01-04||2015-09-06 09:58:18|2016-01-04 09:58:18|2015-09-06 09:58:18|LLCHAILUCK|11000008|1|||||||||0||5136|||||||||||||0|0||||||N|0|2020-06-05 15:23:27|LLOSSUPASIT|
|625048078|02|10||A|Mr.|dtac|trinet|15|DUMMY||U|1977-01-01|201|66|S|0|0|1|Y|N|T|0|1||0|0|N|N|N|0|029128105||022028000|||66815635636|popfat@dtac.co.th|||02|||||2016-01-04 09:58:36|LLCHAILUCK|2016-01-04 09:58:36|LLCHAILUCK||625048078|66815635636|02|||T|Mr.|dtac|trinet|S||||12056841|2016-01-04|100|||A||8966180911223624143|T|T|T|01|10000002||N|2016-01-04||2016-01-04 09:58:36|2016-01-04 09:58:36|2016-01-04 09:58:36|LLCHAILUCK|11000008|1|||||||||0||3313|||||||||||||0|0||||||N|0|2020-06-05 15:23:35|LLOSSUPASIT|
|625048238|02|10||A|Mr.|dtac|trinet|15|DUMMY||U|1977-01-01|201|66|S|0|0|1|Y|N|T|0|1||0|0|N|N|N|0|029128105||022028000|||66814820286|popfat@dtac.co.th|||02|||||2016-01-04 09:58:54|LLCHAILUCK|2016-01-04 09:58:54|LLCHAILUCK||625048238|66814820286|02|||T|Mr.|dtac|trinet|S||||12056841|2016-01-04|100|||A||8966181103271946144|T|T|T|01|10000002||N|2016-01-04||2015-09-06 09:58:54|2016-01-04 09:58:54|2015-09-06 09:58:54|LLCHAILUCK|11000008|1|||||||||0||5561|||||||||||||0|0||||||N|0|2020-06-05 15:23:42|LLOSSUPASIT|
|625048418|02|10||A|Mr.|dtac|trinet|15|DUMMY||U|1977-01-01|201|66|S|0|0|1|Y|N|T|0|1||0|0|N|N|N|0|029128105||022028000|||66882443296|popfat@dtac.co.th|||02|||||2016-01-04 10:09:30|LLCHAILUCK|2016-01-04 10:09:30|LLCHAILUCK||625048418|66882443296|02|||T|Mr.|dtac|trinet|S||||12056841|2016-01-04|100|||A||8966181312465405839|T|T|T|01|10000002||N|2016-01-04||2016-01-04 10:09:30|2016-01-04 10:09:30|2016-01-04 10:09:30|LLCHAILUCK|11000008|1|||||||||0||5517|||||||||||||0|0||||||N|0|2020-06-05 15:23:49|LLOSSUPASIT|
|1070009288|02|10||A|Mr.|dtac|trinet|15|DUMMY||U|1977-01-01|201|66||0|0|||N|T|0|1||0|0|N|N|N|0||||||||||02|||||2016-01-04 14:17:02|BATCHSB|2016-01-04 14:17:02|BATCHSB||1070009288|66897592266|02|||P|Mr.|dtac|trinet|S||||13002441|2016-01-04|100|0000|0000|A|999991000000001|8966160111213192664|T|T|T|01|10000002||N|2016-01-04||2016-01-04 14:17:02||2016-01-04 14:17:02|BATCHSB|11000008|4|||||||||1||6738|||||||||||||0|0||||||N|0|2020-06-05 20:45:14|LLOSSUPASIT|
|1070009428|02|10||A|Mr.|dtac|trinet|15|DUMMY||U|1977-01-01|201|66||0|0|||N|T|0|1||0|0|N|N|N|0||||||||||02|||||2016-01-04 14:18:46|BATCHSB|2016-01-04 14:18:46|BATCHSB||1070009428|66897154766|02|||P|Mr.|dtac|trinet|S||||13002441|2016-01-04|100|0000|0000|A|999991000000001|8966160111163127660|T|T|T|01|10000002||N|2016-01-04||2016-01-04 14:18:46||2016-01-04 14:18:46|BATCHSB|11000008|2|||||||||1||4379|||||||||||||0|0||||||N|0|2020-06-05 20:45:26|LLOSSUPASIT|
|1070009568|02|10||A|Mr.|dtac|trinet|15|DUMMY||U|1977-01-01|201|66||0|0|||N|T|0|1||0|0|N|N|N|0||||||||||02|||||2016-01-04 14:20:27|BATCHSB|2016-01-04 14:20:27|BATCHSB||1070009568|66897661046|02|||P|Mr.|dtac|trinet|S||||13002441|2016-01-04|100|0000|0000|A|999991000000001|8966181208467038182|T|T|T|01|10000002||N|2016-01-04||2016-01-04 14:20:27||2016-01-04 14:20:27|BATCHSB|11000008|1|||||||||1||1112|||||||||||||0|0||||||N|0|2020-06-05 20:45:39|LLOSSUPASIT|
|1070009708|02|10||A|Mr.|dtac|trinet|15|DUMMY||U|1977-01-01|201|66||0|0|||N|T|0|1||0|0|N|N|N|0||||||||||02|||||2016-01-04 14:22:08|BATCHSB|2016-01-04 14:22:08|BATCHSB||1070009708|66897560816|02|||P|Mr.|dtac|trinet|S||||13002441|2016-01-04|100|0000|0000|A|999991000000001|8966160109023148165|T|T|T|01|10000002||N|2016-01-04||2016-01-04 14:22:08||2016-01-04 14:22:08|BATCHSB|11000008|4|||||||||1||0613|||||||||||||0|0||||||N|0|2020-06-05 20:45:52|LLOSSUPASIT|
|1070009838|02|10||A|Mr.|dtac|trinet|15|DUMMY||U|1977-01-01|201|66||0|0|||N|T|0|1||0|0|N|N|N|0||||||||||02|||||2016-01-04 14:23:43|BATCHSB|2016-01-04 14:23:43|BATCHSB||1070009838|66894513826|02|||P|Mr.|dtac|trinet|S||||13002441|2016-01-04|100|0000|0000|A|999991000000001|8966180204119836660|T|T|T|01|10000002||N|2016-01-04||2016-01-04 14:23:43||2016-01-04 14:23:43|BATCHSB|11000008|1|||||||||1||4620|||||||||||||0|0||||||N|0|2020-06-05 20:46:05|LLOSSUPASIT|
|1070009968|02|10||A|Mr.|dtac|trinet|15|DUMMY||U|1977-01-01|201|66||0|0|||N|T|0|1||0|0|N|N|N|0||||||||||02|||||2016-01-04 14:25:15|BATCHSB|2016-01-04 14:25:15|BATCHSB||1070009968|66896991776|02|||P|Mr.|dtac|trinet|S||||13002441|2016-01-04|100|0000|0000|A|999991000000001|8966180503125040005|T|T|T|01|10000002||N|2016-01-04||2016-01-04 14:25:15||2016-01-04 14:25:15|BATCHSB|11000008|1|||||||||1||0880|||||||||||||0|0||||||N|0|2020-06-05 20:46:18|LLOSSUPASIT|
|1070010098|02|10||A|Mr.|dtac|trinet|15|DUMMY||U|1977-01-01|201|66||0|0|||N|T|0|1||0|0|N|N|N|0||||||||||02|||||2016-01-04 14:26:48|BATCHSB|2016-01-04 14:26:48|BATCHSB||1070010098|66896857086|02|||P|Mr.|dtac|trinet|S||||13002441|2016-01-04|100|0000|0000|A|999991000000001|8966180112210595863|T|T|T|01|10000002||N|2016-01-04||2016-01-04 14:26:48||2016-01-04 14:26:48|BATCHSB|11000008|1|||||||||1||6747|||||||||||||0|0||||||N|0|2020-06-05 20:46:32|LLOSSUPASIT|
|1070010238|02|10||A|Mr.|dtac|trinet|15|DUMMY||U|1977-01-01|201|66||0|0|||N|T|0|1||0|0|N|N|N|0||||||||||02|||||2016-01-04 14:28:27|BATCHSB|2016-01-04 14:28:27|BATCHSB||1070010238|66894125936|02|||P|Mr.|dtac|trinet|S||||13002441|2016-01-04|100|0000|0000|A|999991000000001|8966180203118257761|T|T|T|01|10000002||N|2016-01-04||2016-01-04 14:28:27||2016-01-04 14:28:27|BATCHSB|11000008|9|||||||||1||2571|||||||||||||0|0||||||N|0|2020-06-05 20:46:45|LLOSSUPASIT|
|1070010368|02|10||A|Mr.|dtac|trinet|15|DUMMY||U|1977-01-01|201|66||0|0|||N|T|0|1||0|0|N|N|N|0||||||||||02|||||2016-01-04 14:29:57|BATCHSB|2016-01-04 14:29:57|BATCHSB||1070010368|66897185856|02|||P|Mr.|dtac|trinet|S||||13002441|2016-01-04|100|0000|0000|A|999991000000001|8966160111183158562|T|T|T|01|10000002||N|2016-01-04||2016-01-04 14:29:57||2016-01-04 14:29:57|BATCHSB|11000008|3|||||||||1||0691|||||||||||||0|0||||||N|0|2020-06-05 20:46:58|LLOSSUPASIT|
|1070010498|02|10||A|Mr.|dtac|trinet|15|DUMMY||U|1977-01-01|201|66||0|0|||N|T|0|1||0|0|N|N|N|0||||||||||02|||||2016-01-04 14:31:27|BATCHSB|2016-01-04 14:31:27|BATCHSB||1070010498|66897059476|02|||P|Mr.|dtac|trinet|S||||13002441|2016-01-04|100|0000|0000|A|999991000000001|8966180807560282893|T|T|T|01|10000002||N|2016-01-04||2016-01-04 14:31:27||2016-01-04 14:31:27|BATCHSB|11000008|5|||||||||1||6042|||||||||||||0|0||||||N|0|2020-06-05 20:47:11|LLOSSUPASIT|
|1070010648|02|10||A|Mr.|dtac|trinet|15|DUMMY||U|1977-01-01|201|66||0|0|||N|T|0|1||0|0|N|N|N|0||||||||||02|||||2016-01-04 14:33:11|BATCHSB|2016-01-04 14:33:11|BATCHSB||1070010648|66894464116|02|||P|Mr.|dtac|trinet|S||||13002441|2016-01-04|100|0000|0000|A|999991000000001|8966181210431575125|T|T|T|01|10000002||N|2016-01-04||2016-01-04 14:33:11||2016-01-04 14:33:11|BATCHSB|11000008|1|||||||||1||0522|||||||||||||0|0||||||N|0|2020-06-05 20:47:24|LLOSSUPASIT|
|1070010818|02|10||A|Mr.|dtac|trinet|15|DUMMY||U|1977-01-01|201|66||0|0|||N|T|0|1||0|0|N|N|N|0||||||||||02|||||2016-01-04 14:35:08|BATCHSB|2016-01-04 14:35:08|BATCHSB||1070010818|66896274106|02|||P|Mr.|dtac|trinet|S||||13002441|2016-01-04|100|0000|0000|A|999991000000001|8966181101253504261|T|T|T|01|10000002||N|2016-01-04||2016-01-04 14:35:08||2016-01-04 14:35:08|BATCHSB|11000008|3|||||||||1||8594|||||||||||||0|0||||||N|0|2020-06-05 20:47:37|LLOSSUPASIT|
|1070010948|02|10||A|Mr.|dtac|trinet|15|DUMMY||U|1977-01-01|201|66||0|0|||N|T|0|1||0|0|N|N|N|0||||||||||02|||||2016-01-04 14:36:39|BATCHSB|2016-01-04 14:36:39|BATCHSB||1070010948|66896841236|02|||P|Mr.|dtac|trinet|S|||2|13002441|2016-01-04|100|0000|0000|A|999991000000001|8966180112210687363|T|T|T|01|10000002||N|2016-01-04||2016-01-04 14:36:39||2016-01-04 14:36:39|BATCHSB|11000008|1|||||||||1||6714|||||||||||||0|0||||||N|0|2020-06-05 20:47:51|LLOSSUPASIT|
|1070011088|02|10||A|Mr.|dtac|trinet|15|DUMMY||U|1977-01-01|201|66||0|0|||N|T|0|1||0|0|N|N|N|0||||||||||02|||||2016-01-04 14:38:14|BATCHSB|2016-01-04 14:38:14|BATCHSB||1070011088|66896321756|02|||P|Mr.|dtac|trinet|S||||13002441|2016-01-04|100|0000|0000|A|999991000000001|8966180201110447562|T|T|T|01|10000002||N|2016-01-04||2016-01-04 14:38:14||2016-01-04 14:38:14|BATCHSB|11000008|4|||||||||1||7559|||||||||||||0|0||||||N|0|2020-06-05 20:48:04|LLOSSUPASIT|
|1070011218|02|10||A|Mr.|dtac|trinet|15|DUMMY||U|1977-01-01|201|66||0|0|||N|T|0|1||0|0|N|N|N|0||||||||||02|||||2016-01-04 14:39:43|BATCHSB|2016-01-04 14:39:43|BATCHSB||1070011218|66897621616|02|||P|Mr.|dtac|trinet|S||||13002441|2016-01-04|100|0000|0000|A|999991000000001|8966051307482705242|T|T|T|01|10000002||N|2016-01-04||2016-01-04 14:39:43||2016-01-04 14:39:43|BATCHSB|11000008|1|||||||||1||2002|||||||||||||0|0||||||N|0|2020-06-05 20:48:17|LLOSSUPASIT|
|1070011348|02|10||A|Mr.|dtac|trinet|15|DUMMY||U|1977-01-01|201|66||0|0|||N|T|0|1||0|0|N|N|N|0||||||||||02|||||2016-01-04 14:41:12|BATCHSB|2016-01-04 14:41:12|BATCHSB||1070011348|66896378456|02|||P|Mr.|dtac|trinet|S||||13002441|2016-01-04|100|0000|0000|A|999991000000001|8966181210431983220|T|T|T|01|10000002||N|2016-01-04||2016-01-04 14:41:12||2016-01-04 14:41:12|BATCHSB|11000008|4|||||||||1||6052|||||||||||||0|0||||||N|0|2020-06-05 20:48:30|LLOSSUPASIT|
|1070011478|02|10||A|Mr.|dtac|trinet|15|DUMMY||U|1977-01-01|201|66||0|0|||N|T|0|1||0|0|N|N|N|0||||||||||02|||||2016-01-04 14:42:39|BATCHSB|2016-01-04 14:42:39|BATCHSB||1070011478|66897586746|02|||P|Mr.|dtac|trinet|S||||13002441|2016-01-04|100|0000|0000|A|999991000000001|8966160111033177465|T|T|T|01|10000002||N|2016-01-04||2016-01-04 14:42:39||2016-01-04 14:42:39|BATCHSB|11000008|4|||||||||1||0494|||||||||||||0|0||||||N|0|2020-06-05 20:48:43|LLOSSUPASIT|
|1070011608|02|10||A|Mr.|dtac|trinet|15|DUMMY||U|1977-01-01|201|66||0|0|||N|T|0|1||0|0|N|N|N|0||||||||||02|||||2016-01-04 14:44:07|BATCHSB|2016-01-04 14:44:07|BATCHSB||1070011608|66897391246|02|||P|Mr.|dtac|trinet|S||||13002441|2016-01-04|100|0000|0000|A|999991000000001|8966180112211067466|T|T|T|01|10000002||N|2016-01-04||2016-01-04 14:44:07||2016-01-04 14:44:07|BATCHSB|11000008|7|||||||||1||7705|||||||||||||0|0||||||N|0|2020-06-05 20:48:56|LLOSSUPASIT|
|1070011738|02|10||A|Mr.|dtac|trinet|15|DUMMY||U|1977-01-01|201|66||0|0|||N|T|0|1||0|0|N|N|N|0||||||||||02|||||2016-01-04 14:45:36|BATCHSB|2016-01-04 14:45:36|BATCHSB||1070011738|66896742896|02|||P|Mr.|dtac|trinet|S||||13002441|2016-01-04|100|0000|0000|A|999991000000001|8966180704185250316|T|T|T|01|10000002||N|2016-01-04||2016-01-04 14:45:36||2016-01-04 14:45:36|BATCHSB|11000008|1|||||||||1||4916|||||||||||||0|0||||||N|0|2020-06-05 20:49:10|LLOSSUPASIT|
|1070011868|02|10||A|Mr.|dtac|trinet|15|DUMMY||U|1977-01-01|201|66||0|0|||N|T|0|1||0|0|N|N|N|0||||||||||02|||||2016-01-04 14:47:05|BATCHSB|2016-01-04 14:47:05|BATCHSB||1070011868|66894069106|02|||P|Mr.|dtac|trinet|S||||13002441|2016-01-04|100|0000|0000|A|999991000000001|8966180204213591385|T|T|T|01|10000002||N|2016-01-04||2015-09-06 14:47:05||2015-09-06 14:47:05|BATCHSB|11000008|8|||||||||1||3036|||||||||||||0|0||||||N|0|2020-06-05 20:49:23|LLOSSUPASIT|
